PlayerID,Name,Team,Position,Age,Played,Started,PassingCompletions,PassingAttempts,PassingYards,PassingTouchdowns,PassingInterceptions,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,FantasyPoints
18152,Dwayne Washington,DEN,RB,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,3.5,0.0,1.0,1.0,7.0,7.0,0.0,4.5
18993,Samaje Perine,DEN,RB,27.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,95.0,394.0,4.1,2.0,51.0,38.0,287.0,7.6,4.0,104.1
19045,Aaron Jones,GB,RB,27.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,213.0,1121.0,5.3,2.0,72.0,59.0,395.0,6.7,5.0,189.6
19800,Courtland Sutton,DEN,WR,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,109.0,64.0,829.0,13.0,2.0,95.4
19897,Tre'Quan Smith,DEN,WR,26.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,278.0,14.6,1.0,33.8
20816,Lil'Jordan Humphrey,DEN,WR,24.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,20.0,10.0,0.0,2.0
20954,Jarrett Stidham,DEN,QB,26.0,5.0,2.0,53.0,83.0,656.0,4.0,3.0,14.0,84.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,42.64
20939,David Sills V,DEN,WR,26.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,106.0,9.6,0.0,10.6
21692,Jerry Jeudy,DEN,WR,23.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,10.0,0.0,100.0,67.0,972.0,14.5,6.0,137.2
21802,AJ Dillon,GB,RB,24.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,186.0,770.0,4.1,7.0,43.0,28.0,206.0,7.4,0.0,139.6
21786,Adam Trautman,DEN,TE,25.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,207.0,11.5,1.0,26.7
21798,Josiah Deguara,GB,TE,25.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,114.0,8.8,0.0,11.4
21841,Jordan Love,GB,QB,23.0,4.0,0.0,14.0,21.0,195.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7
21970,James Robinson,GB,RB,24.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,110.0,425.0,3.9,3.0,14.0,11.0,51.0,4.6,2.0,77.6
22138,Tyler Davis,GB,TE,25.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,26.0,6.5,0.0,2.6
22558,Javonte Williams,DEN,RB,22.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,47.0,204.0,4.3,0.0,22.0,16.0,76.0,4.8,0.0,26.0
23310,Greg Dulcich,DEN,TE,22.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,33.0,411.0,12.5,2.0,53.1
23167,Romeo Doubs,GB,WR,22.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,67.0,42.0,425.0,10.1,3.0,59.6
23231,Tyler Badie,DEN,RB,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,1.0,8.4
23395,Christian Watson,GB,WR,23.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,80.0,11.4,2.0,66.0,41.0,611.0,14.9,7.0,123.1
23482,Bo Melton,GB,WR,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23650,Lucas Krull,DEN,TE,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23642,Jalen Virgil,DEN,WR,24.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,75.0,37.5,1.0,11.5
23634,Samori Toure,GB,WR,24.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,82.0,16.4,1.0,14.2
23763,Brandon Johnson,DEN,WR,24.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,42.0,7.0,1.0,8.2
23644,Stone Smartt,LAC,TE,24.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,17.0,4.2,0.0,1.7
23604,Montrell Washington,KC,WR,23.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,6.0,0.0,9.0,4.0,2.0,0.5,0.0,1.2
23371,Isiah Pacheco,KC,RB,23.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,170.0,830.0,4.9,5.0,14.0,13.0,130.0,10.0,0.0,122.0
23168,Skyy Moore,KC,WR,22.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,8.0,0.0,33.0,22.0,250.0,11.4,0.0,21.4
23198,Isaiah Spiller,LAC,RB,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,41.0,2.3,0.0,3.0,3.0,13.0,4.3,0.0,5.4
22556,Jaret Patterson,LAC,RB,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,78.0,4.6,0.0,1.0,0.0,0.0,0.0,0.0,7.8
22568,Cornell Powell,KC,WR,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22512,Tre' McKitty,LAC,TE,23.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,72.0,7.2,0.0,7.2
22613,Joshua Palmer,LAC,WR,23.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,107.0,72.0,769.0,10.7,3.0,97.3
22614,Kadarius Toney,KC,WR,23.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,82.0,11.7,1.0,20.0,16.0,171.0,10.7,2.0,41.3
22645,Simi Fehoko,LAC,WR,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,24.0,8.0,0.0,2.4
21769,Clyde Edwards-Helaire,KC,RB,23.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,71.0,302.0,4.3,3.0,23.0,17.0,151.0,8.9,3.0,81.3
21785,Noah Gray,KC,TE,23.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,34.0,28.0,299.0,10.7,1.0,42.0
21776,Joshua Kelley,LAC,RB,24.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,287.0,4.2,2.0,25.0,14.0,101.0,7.2,0.0,50.8
21681,Justin Herbert,LAC,QB,24.0,17.0,17.0,477.0,699.0,4739.0,25.0,10.0,54.0,147.0,2.7,0.0,2.0,2.0,-10.0,-5.0,0.0,279.26
21383,Jody Fortson,KC,TE,26.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,108.0,12.0,2.0,20.8
21448,Jalen Guyton,LAC,WR,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,64.0,32.0,0.0,6.4
21072,Keelan Doss,LAC,WR,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20953,Easton Stick,LAC,QB,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20905,Donald Parham Jr.,LAC,TE,25.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,130.0,13.0,1.0,19.0
20077,Richie James,KC,WR,27.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,70.0,57.0,569.0,10.0,4.0,75.5
19976,Marquez Valdes-Scantling,KC,WR,28.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,81.0,42.0,687.0,16.4,2.0,80.4
19922,Justin Watson,KC,WR,27.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,315.0,21.0,2.0,43.5
19562,Austin Ekeler,LAC,RB,27.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,204.0,915.0,4.5,13.0,127.0,107.0,722.0,6.7,5.0,265.7
18935,Gerald Everett,LAC,TE,28.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,58.0,555.0,9.6,4.0,81.5
18890,Patrick Mahomes,KC,QB,27.0,17.0,17.0,435.0,648.0,5250.0,41.0,12.0,61.0,358.0,5.9,4.0,1.0,1.0,6.0,6.0,0.0,416.4
18914,Mike Williams,LAC,WR,28.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,63.0,895.0,14.2,4.0,113.5
18019,Nick Vannett,LAC,TE,29.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,55.0,9.2,0.0,5.5
18197,Alex Erickson,LAC,WR,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16878,Blake Bell,KC,TE,31.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,20.0,10.0,1.0,8.0
16510,Jerick McKinnon,KC,RB,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,291.0,4.0,1.0,71.0,56.0,512.0,9.1,9.0,140.3
15076,Keenan Allen,LAC,WR,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,89.0,66.0,752.0,11.4,4.0,98.0
15048,Travis Kelce,KC,TE,33.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,0.0,152.0,110.0,1338.0,12.2,12.0,206.3
12982,Blaine Gabbert,KC,QB,33.0,1.0,0.0,6.0,8.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16
13291,Julio Jones,PHI,WR,33.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,9.0,0.0,43.0,24.0,299.0,12.5,2.0,46.4
16763,Marcus Mariota,PHI,QB,28.0,13.0,13.0,184.0,300.0,2219.0,15.0,9.0,85.0,438.0,5.2,4.0,0.0,0.0,0.0,0.0,0.0,196.56
17217,Raheem Mostert,MIA,RB,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,181.0,891.0,4.9,3.0,42.0,31.0,202.0,6.5,2.0,137.3
16846,Tyler Kroft,MIA,TE,30.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,57.0,14.2,0.0,5.7
18187,Robbie Chosen,MIA,WR,29.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,20.0,282.0,14.1,1.0,32.2
18082,Tyreek Hill,MIA,WR,28.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,4.6,2.0,170.0,119.0,1710.0,14.4,7.0,228.2
19755,River Cracraft,MIA,WR,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,102.0,11.3,2.0,22.2
19799,Rashaad Penny,PHI,RB,26.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,57.0,346.0,6.1,2.0,5.0,4.0,16.0,4.0,0.0,48.2
19863,Dallas Goedert,PHI,TE,27.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,55.0,702.0,12.8,3.0,86.2
19972,Mike White,MIA,QB,27.0,4.0,4.0,103.0,175.0,1192.0,3.0,4.0,6.0,9.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,56.58
19943,Durham Smythe,MIA,TE,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,20.0,15.0,129.0,8.6,1.0,25.0
20013,Cedrick Wilson Jr.,MIA,WR,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,18.0,12.0,136.0,11.3,0.0,14.4
20038,Braxton Berrios,MIA,WR,27.0,17.0,2.0,1.0,1.0,2.0,1.0,0.0,9.0,91.0,10.1,2.0,32.0,18.0,145.0,8.1,0.0,39.68
20039,Boston Scott,PHI,RB,27.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,217.0,4.0,3.0,6.0,5.0,15.0,3.0,0.0,41.2
20360,Jeff Wilson Jr.,MIA,RB,26.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,176.0,860.0,4.9,5.0,37.0,22.0,185.0,8.4,1.0,136.5
21042,A.J. Brown,PHI,WR,25.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,88.0,1496.0,17.0,11.0,211.6
21142,Olamide Zaccheaus,PHI,WR,25.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.5,0.0,61.0,40.0,533.0,13.3,3.0,70.0
21684,D'Andre Swift,PHI,RB,23.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,99.0,542.0,5.5,5.0,70.0,48.0,389.0,8.1,3.0,143.1
21677,Tua Tagovailoa,MIA,QB,24.0,13.0,13.0,259.0,400.0,3548.0,25.0,8.0,24.0,70.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,230.92
21687,DeVonta Smith,PHI,WR,23.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,95.0,1196.0,12.6,7.0,159.6
21752,Chase Claypool,MIA,WR,24.0,15.0,11.0,1.0,1.0,1.0,1.0,0.0,9.0,59.0,6.6,0.0,79.0,46.0,451.0,9.8,1.0,59.04
21960,Freddie Swain,MIA,WR,24.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,74.0,18.5,0.0,7.4
21957,Quez Watkins,PHI,WR,24.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3,0.0,50.0,33.0,354.0,10.7,3.0,51.5
21794,Albert Okwuegbunam,PHI,TE,24.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,95.0,9.5,1.0,15.5
21831,Jalen Hurts,PHI,QB,24.0,15.0,15.0,306.0,460.0,3701.0,22.0,6.0,165.0,760.0,4.6,13.0,0.0,0.0,0.0,0.0,0.0,378.04
21843,Salvon Ahmed,MIA,RB,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,5.3,1.0,1.0,1.0,8.0,8.0,0.0,13.2
22678,Jake Funk,MIA,RB,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22661,Jack Stoll,PHI,TE,24.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,123.0,11.2,0.0,12.3
22598,Jaylen Waddle,MIA,WR,23.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,8.7,0.0,117.0,75.0,1356.0,18.1,8.0,184.2
22562,Kenneth Gainwell,PHI,RB,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,240.0,4.5,4.0,29.0,23.0,169.0,7.3,0.0,64.9
23302,Britain Covey,PHI,WR,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23325,Erik Ezukanma,MIA,WR,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.3
23441,Braylon Sanders,MIA,WR,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,17.0,8.5,0.0,-0.3
23477,Skylar Thompson,MIA,QB,25.0,7.0,2.0,60.0,105.0,534.0,1.0,3.0,14.0,21.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,17.46
23486,Grant Calcaterra,PHI,TE,23.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,81.0,16.2,0.0,8.1
23737,Tanner Conner,MIA,TE,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
23978,Raleigh Webb,MIA,WR,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23573,Danny Gray,SF,WR,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,7.0,1.0,10.0,10.0,0.0,1.9
23621,Nick Muse,MIN,TE,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23659,Tay Martin,SF,WR,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23662,Jake Tonges,SF,TE,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23364,Jordan Mason,SF,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,258.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,31.8
23368,Jalen Nailor,MIN,WR,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,179.0,19.9,1.0,23.9
23172,Tyrion Davis-Price,SF,RB,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,99.0,2.9,0.0,2.0,0.0,0.0,0.0,0.0,9.9
23241,Brock Purdy,SF,QB,22.0,9.0,5.0,114.0,170.0,1374.0,13.0,4.0,22.0,13.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,106.26
22535,Elijah Mitchell,SF,RB,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,279.0,6.2,2.0,4.0,3.0,7.0,2.3,0.0,40.6
22676,Kene Nwangwu,MIN,RB,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,1.6,0.0,2.0,2.0,21.0,10.5,0.0,3.5
22345,Dan Chisena,MIN,WR,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22119,Charlie Woerner,SF,TE,25.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
21852,Ty Chandler,MIN,RB,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0
21747,Brandon Aiyuk,SF,WR,24.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,11.5,0.0,114.0,78.0,1015.0,13.0,8.0,149.8
21714,K.J. Osborn,MIN,WR,25.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,90.0,60.0,650.0,10.8,5.0,95.6
21717,Jauan Jennings,SF,WR,25.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,35.0,416.0,11.9,1.0,47.6
21688,Cam Akers,MIN,RB,23.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,188.0,786.0,4.2,7.0,18.0,13.0,117.0,9.0,0.0,128.3
21685,Justin Jefferson,MIN,WR,23.0,17.0,17.0,2.0,2.0,34.0,0.0,0.0,4.0,24.0,6.0,1.0,184.0,128.0,1809.0,14.1,8.0,240.66
20868,Alexander Mattison,MIN,RB,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,283.0,3.8,5.0,18.0,15.0,91.0,6.1,1.0,73.4
20805,T.J. Hockenson,MIN,TE,25.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,86.0,914.0,10.6,6.0,129.4
20792,N'Keal Harry,MIN,WR,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,116.0,16.6,1.0,17.6
20932,Deebo Samuel,SF,WR,26.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,42.0,232.0,5.5,3.0,94.0,56.0,632.0,11.3,2.0,112.4
20899,Josh Oliver,MIN,TE,25.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,149.0,10.6,2.0,26.9
20361,Ross Dwelley,SF,TE,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,105.0,35.0,1.0,16.5
20487,Brandon Powell,MIN,WR,27.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,80.0,4.7,0.0,32.0,24.0,156.0,6.5,0.0,23.6
19961,Ray-Ray McCloud III,SF,WR,26.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,78.0,19.5,1.0,25.0,14.0,243.0,17.4,1.0,44.1
19812,Sam Darnold,SF,QB,25.0,6.0,6.0,82.0,140.0,1143.0,7.0,3.0,26.0,106.0,4.1,2.0,0.0,0.0,0.0,0.0,0.0,86.32
19063,George Kittle,SF,TE,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,60.0,765.0,12.8,11.0,140.5
19330,Nick Mullens,MIN,QB,27.0,4.0,0.0,21.0,25.0,224.0,1.0,1.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76
19165,Johnny Mundt,MIN,TE,27.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,140.0,7.4,1.0,20.0
18877,Christian McCaffrey,SF,RB,26.0,17.0,16.0,1.0,1.0,34.0,1.0,0.0,244.0,1139.0,4.7,8.0,108.0,85.0,741.0,8.7,5.0,271.36
18118,Brandon Allen,SF,QB,30.0,1.0,0.0,3.0,3.0,22.0,0.0,0.0,3.0,-1.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.78
16837,Chris Conley,SF,WR,30.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,46.0,11.5,0.0,4.6
16141,Willie Snead IV,SF,WR,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14252,Kirk Cousins,MIN,QB,34.0,17.0,17.0,424.0,643.0,4547.0,29.0,14.0,31.0,97.0,3.1,2.0,0.0,0.0,0.0,0.0,0.0,291.58
16568,Brandin Cooks,DAL,WR,29.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.5,0.0,93.0,57.0,699.0,12.3,3.0,88.6
18055,Dak Prescott,DAL,QB,29.0,12.0,12.0,261.0,394.0,2860.0,23.0,15.0,45.0,182.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,198.6
19461,Cooper Rush,DAL,QB,28.0,9.0,5.0,94.0,162.0,1051.0,5.0,3.0,9.0,6.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,56.64
19867,Michael Gallup,DAL,WR,26.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,39.0,424.0,10.9,4.0,66.4
20912,Tony Pollard,DAL,RB,25.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,193.0,1007.0,5.2,9.0,55.0,39.0,371.0,9.5,3.0,209.8
20838,Tyron Billy-Johnson,DAL,WR,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.8
21679,CeeDee Lamb,DAL,WR,23.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,4.7,0.0,156.0,107.0,1359.0,12.7,9.0,194.6
21952,Rico Dowdle,DAL,RB,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21781,Sean McKeon,DAL,TE,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,5.5,0.0,1.1
22597,Jalen Tolbert,DAL,WR,23.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,6.0,0.0,1.2
22517,Peyton Hendershot,DAL,TE,23.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,16.0,11.0,103.0,9.4,2.0,28.5
22493,Trey Lance,DAL,QB,22.0,2.0,2.0,15.0,31.0,194.0,0.0,1.0,16.0,67.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,12.46
23138,Jake Ferguson,DAL,TE,23.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,174.0,9.2,2.0,29.4
23880,Malik Davis,DAL,RB,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,161.0,4.2,1.0,7.0,6.0,63.0,10.5,0.0,28.4
24068,KaVontae Turpin,DAL,WR,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,5.7,0.0,2.0,1.0,9.0,9.0,0.0,-1.4
23586,Julius Chestnut,TEN,RB,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,1.3,0.0,3.0,3.0,41.0,13.7,0.0,5.3
23463,Kyle Philips,TEN,WR,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,78.0,9.8,0.0,3.8
23489,Chigoziem Okonkwo,TEN,TE,23.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.7,0.0,46.0,32.0,450.0,14.1,3.0,65.2
23118,Malik Willis,TEN,QB,23.0,8.0,3.0,31.0,61.0,276.0,0.0,3.0,27.0,123.0,4.6,1.0,0.0,0.0,0.0,0.0,0.0,19.34
23119,Treylon Burks,TEN,WR,22.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,11.8,1.0,54.0,33.0,444.0,13.5,1.0,61.1
23273,Hassan Haskins,TEN,RB,22.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,93.0,3.7,0.0,12.0,11.0,57.0,5.2,0.0,15.0
